prediction,x,y,pres_abs,variables,plot,test_auc
0.47391657943939786,-120.82859836208293,35.74494109174076,1,all,1,0.8571428571428571
0.3064164790137378,-120.82839623152083,35.745446418146,1,all,1,0.8571428571428571
0.32348312403190965,-120.82829516623978,35.745648548708104,1,all,1,0.8571428571428571
0.3874464393550457,-120.82819410095874,35.74595174455124,1,all,1,0.8571428571428571
0.6168663640065072,-120.82869942736397,35.74524428758391,1,all,1,0.8571428571428571
0.4903473458323482,-120.82859836208293,35.745446418146,1,all,1,0.8571428571428571
0.40790504380093656,-120.82849729680188,35.74574961398915,1,all,1,0.8571428571428571
0.5032089720047009,-120.82839623152083,35.74595174455124,1,all,1,0.8571428571428571
0.6168663640065072,-120.82880049264503,35.74524428758391,1,all,1,0.8571428571428571
0.4475193361411745,-120.82869942736397,35.74554748342705,1,all,1,0.8571428571428571
0.46510946764396593,-120.82859836208293,35.74574961398915,1,all,1,0.8571428571428571
0.6132290225546306,-120.82900262320712,35.74534535286496,1,all,1,0.8571428571428571
0.49409796409376483,-120.82890155792607,35.74554748342705,1,all,1,0.8571428571428571
0.56303517020514,-120.82880049264503,35.7458506792702,1,all,1,0.8571428571428571
0.438287862528651,-120.82869942736397,35.74605280983229,1,all,1,0.8571428571428571
0.49345396483126425,-120.82849729680188,35.74635600567544,1,all,1,0.8571428571428571
0.48655902232763476,-120.82920475376922,35.74534535286496,1,all,1,0.8571428571428571
0.5434262399856803,-120.82900262320712,35.74554748342705,1,all,1,0.8571428571428571
0.5785278419892734,-120.82890155792607,35.7458506792702,1,all,1,0.8571428571428571
0.5120347171102928,-120.82910368848816,35.7458506792702,1,all,1,0.8571428571428571
0.5582479629983192,-120.82900262320712,35.746153875113336,1,all,1,0.8571428571428571
0.5109208542577963,-120.82890155792607,35.74635600567544,1,all,1,0.8571428571428571
0.4695485689169603,-120.82869942736397,35.746659201518575,1,all,1,0.8571428571428571
0.3471498242094331,-120.82930581905026,35.745648548708104,1,all,1,0.8571428571428571
0.5581218829500509,-120.82920475376922,35.74595174455124,1,all,1,0.8571428571428571
0.5525105474337344,-120.82900262320712,35.74645707095648,1,all,1,0.8571428571428571
0.47677888740737917,-120.82950794961235,35.74574961398915,1,all,1,0.8571428571428571
0.3143901927651413,-120.8294068843313,35.74595174455124,1,all,1,0.8571428571428571
0.5842266213553549,-120.82930581905026,35.74625494039439,1,all,1,0.8571428571428571
0.6032719991644709,-120.82920475376922,35.74645707095648,1,all,1,0.8571428571428571
0.4642182813201513,-120.82900262320712,35.746760266799626,1,all,1,0.8571428571428571
0.5320868548381743,-120.8296090148934,35.74635600567544,1,all,1,0.8571428571428571
0.7128450424598654,-120.82950794961235,35.74655813623753,1,all,1,0.8571428571428571
0.6301679725486827,-120.8296090148934,35.746659201518575,1,all,1,0.8571428571428571
0.5274364217218332,-120.8298111454555,35.746659201518575,1,all,1,0.8571428571428571
0.4060077693566088,-120.8302154065797,35.74625494039439,1,all,1,0.8571428571428571
0.46031832883961304,-120.82829516623978,35.74686133208068,1,all,1,0.8571428571428571
0.426100990064546,-120.82859836208293,35.74686133208068,1,all,1,0.8571428571428571
0.43723994964815727,-120.82880049264503,35.74696239736172,1,all,1,0.8571428571428571
0.537638559427083,-120.82910368848816,35.74706346264277,1,all,1,0.8571428571428571
0.49118989561379917,-120.8294068843313,35.74686133208068,1,all,1,0.8571428571428571
0.5241793259658931,-120.82920475376922,35.74706346264277,1,all,1,0.8571428571428571
0.4707906919659469,-120.82950794961235,35.74686133208068,1,all,1,0.8571428571428571
0.48868686151760915,-120.8294068843313,35.747164527923815,1,all,1,0.8571428571428571
