X,Y,Test or train,Raw prediction,Cumulative prediction,Logistic prediction
1.0,1.0,train,7.719541736319183E-4,12.021875063348448,0.34043019648068673
2.0,2.0,train,0.0022614089200430052,75.3281749360024,0.6019125389804854
3.0,3.0,train,0.0017854357624392386,62.04082648255564,0.5441633344771044
4.0,4.0,train,0.001460584177986523,48.20531912803186,0.49407249291817845
5.0,5.0,train,7.75146905819398E-4,12.25415784802144,0.3413575573349381
6.0,6.0,train,0.0011617590146096046,32.06585123194801,0.4371806110257653
7.0,7.0,train,0.00213016286754938,72.2555156605158,0.5875026132929105
8.0,8.0,train,0.001128549968255477,30.570199674770322,0.43005812156159157
9.0,9.0,train,0.0017655463587705562,61.50626091541172,0.5413832581919634
10.0,10.0,train,0.0013081165294664822,40.527158525707954,0.4665601722974187
11.0,11.0,train,0.002160340231995749,73.32914856863253,0.5909074778577682
12.0,12.0,train,7.875177306449401E-4,12.870097634777519,0.3449262925813411
13.0,13.0,train,0.0016672232993221634,59.062327851104605,0.5271263215285086
14.0,14.0,train,6.03198902187782E-4,7.0272823377015605,0.2873978251155597
15.0,15.0,train,0.0016392546403011087,57.60596123342032,0.5229074606779412
16.0,16.0,train,0.003859621409912179,91.49749392546174,0.7207171079648033
17.0,17.0,train,0.004161261868700554,93.53998378360373,0.735609211180964
18.0,18.0,train,0.0018899568365336455,65.54700330815209,0.558236090018108
19.0,19.0,train,0.0021697911273218396,73.76300119826558,0.5919622790178106
20.0,20.0,train,0.0028898682924064405,84.01180305660999,0.6589600558636072
21.0,21.0,train,0.001838272231446426,63.31141323430341,0.5513875411761825
22.0,22.0,train,0.0011081672103357702,29.80886798478743,0.4255965656988362
23.0,23.0,train,0.0012117829722591534,35.305627309563306,0.44757963478192053
24.0,24.0,train,0.001415995055397216,46.28146048117168,0.48632463317800506
25.0,25.0,train,5.579838404672365E-4,6.508971707380986,0.27170824001506055
26.0,26.0,train,0.0024164209945697268,77.89509634217039,0.6176864542600891
27.0,27.0,train,0.0020442879882105985,71.04924174194687,0.5774958385534918
28.0,28.0,train,0.0018129462969702205,62.76197898076496,0.547953577974259
29.0,29.0,train,0.0010250244652631384,25.19131741876662,0.40665010703060733
30.0,30.0,train,8.87834383687364E-4,18.045588962313712,0.37249741904644545
31.0,31.0,train,0.0011040098974882666,29.342781713368854,0.4246779866870963
32.0,32.0,train,0.010188017923917804,100.0,0.8719894563457675
33.0,33.0,train,0.002977279700887542,84.60183761367291,0.6656247960264307
34.0,34.0,train,0.0010094039323077755,24.70702440012285,0.4029501806873239
35.0,35.0,train,0.0035386692945767752,89.27559882032782,0.7029119622578786
36.0,36.0,train,0.0010618067986806544,27.0436734326223,0.4151839610862818
37.0,37.0,train,0.00359788785185842,89.63540627405013,0.7063659846068243
38.0,38.0,train,0.002314353587896105,76.40459334953874,0.6074444808212077
39.0,39.0,train,0.0011678863162608124,32.7641369224779,0.43847535210480204
40.0,40.0,train,0.0012950349956321239,39.75092126820766,0.46405961747839913
41.0,41.0,train,0.0015853568249960088,55.03207854863746,0.5145613541040005
42.0,42.0,train,0.0020080364246902243,70.58794627312955,0.5731242934418601
43.0,43.0,train,0.0015286438861662282,51.29048663835991,0.5054581273505335
44.0,44.0,train,9.389341085853854E-4,20.60131221938056,0.3856682397673194
45.0,45.0,train,0.001554431775245803,52.83213818539242,0.5096394165534892
46.0,46.0,train,0.0022606440126431704,75.10352968704655,0.6018314745979904
47.0,47.0,train,0.0030139947660796857,84.90361134542385,0.6683471083398851
48.0,48.0,train,0.002853767403498737,82.5739453353552,0.6561293545971639
49.0,49.0,train,0.001625933358525749,57.11424202712557,0.5208714668078814
50.0,50.0,train,0.008709654916224246,98.98120159600559,0.8534455302056023
51.0,51.0,train,0.003744492839652201,91.11153733765815,0.7145810992911078
